anzsic06,Area,year,geo_count,ec_count
G411,A108700,2000,0,0
G411,A108800,2000,3,12
G411,A108900,2000,0,0
G411,A109000,2000,0,25
G411,A109100,2000,0,3
G411,A109300,2000,6,140
G411,A109400,2000,0,6
G411,A109500,2000,3,12
G411,A109600,2000,0,3
G411,A109700,2000,0,3
G411,A109900,2000,3,12
G411,A110100,2000,0,3
G411,A110400,2000,3,3
G411,A110500,2000,0,30
G411,A111300,2000,6,210
G411,A111400,2000,3,12
G411,A111500,2000,0,0
G411,A111700,2000,0,0
G411,A111800,2000,3,9
G411,A111900,2000,0,0
G411,A112200,2000,0,0
G411,A112300,2000,3,3
G411,A112400,2000,3,9
G411,A112700,2000,3,0
G411,A113000,2000,6,280
G411,A113600,2000,0,0
G411,A113800,2000,0,0
G411,A114000,2000,0,6
G411,A114500,2000,3,6
G411,A114600,2000,3,0
G411,A114900,2000,3,160
G411,A115000,2000,3,12
G411,A115100,2000,0,0
G411,A115300,2000,3,0
G411,A115800,2000,0,3
G411,A115900,2000,0,0
G411,A116000,2000,3,0
G411,A116800,2000,3,0
G411,A117000,2000,6,0
G411,A117200,2000,3,12
G411,A117300,2000,3,360
G411,A117700,2000,0,12
G411,A118000,2000,0,0
G411,A118300,2000,6,420
G411,A118600,2000,3,0
G411,A118800,2000,0,230
G411,A118900,2000,0,3
G411,A119000,2000,3,0
G411,A119700,2000,0,0
G411,A119800,2000,3,0
G411,A120000,2000,0,0
G411,A120200,2000,3,3
G411,A120300,2000,3,0
G411,A120500,2000,0,110
G411,A120600,2000,3,6
G411,A121000,2000,3,3
G411,A121200,2000,3,190
G411,A121300,2000,3,0
G411,A121400,2000,0,0
G411,A121600,2000,3,120
G411,A121800,2000,3,0
G411,A122000,2000,0,0
G411,A122200,2000,0,0
G411,A122400,2000,3,0
G411,A122700,2000,3,0
G411,A122800,2000,6,0
G411,A122900,2000,0,3
G411,A123000,2000,3,3
G411,A123200,2000,0,0
G411,A123400,2000,0,0
G411,A123500,2000,6,12
G411,A123700,2000,3,0
G411,A123900,2000,0,0
G411,A124000,2000,6,330
G411,A124300,2000,3,3
G411,A124400,2000,3,0
G411,A124500,2000,6,50
G411,A124600,2000,0,0
G411,A124800,2000,3,0
G411,A124900,2000,3,0
G411,A125000,2000,0,3
G411,A125100,2000,0,280
G411,A125200,2000,3,0
G411,A125400,2000,0,0
G411,A125500,2000,3,0
G411,A125600,2000,0,3
G411,A125700,2000,3,0
G411,A125900,2000,3,290
G411,A126200,2000,0,0
G411,A126300,2000,3,150
G411,A126400,2000,3,110
G411,A126500,2000,0,0
G411,A126600,2000,3,120
G411,A126800,2000,0,0
G411,A126900,2000,0,3
G411,A127100,2000,3,150
G411,A127300,2000,3,0
G411,A127400,2000,3,220
G411,A127500,2000,12,440
G411,A127700,2000,6,0
G411,A127800,2000,0,3
G411,A128200,2000,0,0
G411,A128600,2000,0,3
G411,A128800,2000,0,70
G411,A128900,2000,6,9
G411,A129100,2000,3,70
G411,A129200,2000,0,0
G411,A129300,2000,3,0
G411,A129400,2000,0,0
G411,A129600,2000,3,0
G411,A129800,2000,3,0
G411,A129900,2000,0,50
G411,A130000,2000,3,0
G411,A130100,2000,0,0
G411,A130200,2000,0,0
G411,A130300,2000,3,0
G411,A130400,2000,3,3
G411,A130500,2000,0,0
G411,A130600,2000,0,0
G411,A130700,2000,3,0
G411,A130900,2000,6,9
G411,A131000,2000,3,190
G411,A131100,2000,3,0
G411,A131200,2000,6,6
G411,A131300,2000,3,18
G411,A131500,2000,6,40
G411,A131600,2000,6,0
G411,A131700,2000,0,0
G411,A131800,2000,6,340
G411,A131900,2000,3,0
G411,A132000,2000,0,0
G411,A132100,2000,9,160
G411,A132200,2000,0,0
G411,A132300,2000,3,0
G411,A132600,2000,0,0
G411,A132700,2000,0,6
G411,A132800,2000,0,0
G411,A132900,2000,3,0
G411,A133000,2000,6,210
G411,A133100,2000,3,0
G411,A133200,2000,3,3
G411,A133300,2000,0,0
G411,A133500,2000,3,0
G411,A133600,2000,3,0
G411,A133700,2000,3,0
G411,A133900,2000,6,220
G411,A134000,2000,0,0
G411,A134100,2000,0,0
G411,A134200,2000,0,0
G411,A134300,2000,6,0
G411,A134400,2000,6,3
G411,A134500,2000,0,55
G411,A134600,2000,3,6
G411,A134700,2000,0,55
G411,A134900,2000,3,0
G411,A135100,2000,0,6
G411,A135200,2000,0,0
G411,A135300,2000,3,0
G411,A135400,2000,0,0
G411,A135500,2000,6,300
G411,A135600,2000,3,0
G411,A135800,2000,3,320
G411,A136000,2000,6,0
G411,A136100,2000,0,0
G411,A136300,2000,3,3
G411,A136400,2000,0,0
G411,A136500,2000,3,0
G411,A136600,2000,0,0
G411,A136700,2000,0,0
G411,A136800,2000,0,0
G411,A136900,2000,9,75
G411,A137000,2000,3,0
G411,A137100,2000,3,0
G411,A137200,2000,0,0
G411,A137400,2000,3,0
G411,A137500,2000,3,3
G411,A137800,2000,6,0
G411,A137900,2000,3,0
G411,A138000,2000,3,80
G411,A138100,2000,6,0
G411,A138200,2000,3,0
G411,A138300,2000,6,0
G411,A138400,2000,3,0
G411,A138500,2000,3,180
G411,A138600,2000,3,0
G411,A138800,2000,0,0
G411,A138900,2000,6,110
G411,A139000,2000,6,3
G411,A139200,2000,0,0
G411,A139300,2000,0,3
G411,A139400,2000,0,0
G411,A139500,2000,0,0
G411,A139600,2000,6,0
G411,A139700,2000,6,0
G411,A139800,2000,3,0
G411,A139900,2000,3,0
G411,A140000,2000,0,6
G411,A140100,2000,0,0
G411,A140200,2000,6,3
G411,A140300,2000,3,0
G411,A140400,2000,3,3
G411,A140500,2000,0,0
G411,A140600,2000,3,0
G411,A140700,2000,3,0
G411,A140800,2000,3,0
G411,A140900,2000,3,55
G411,A141000,2000,6,80
G411,A141100,2000,0,310
G411,A141200,2000,3,220
G411,A141500,2000,3,0
G411,A141600,2000,0,0
G411,A141800,2000,6,0
G411,A141900,2000,3,0
G411,A142000,2000,0,0
G411,A142100,2000,3,0
G411,A142200,2000,0,220
G411,A142300,2000,6,3
G411,A142500,2000,0,0
G411,A142600,2000,0,0
G411,A142800,2000,3,0
G411,A142900,2000,0,0
G411,A143000,2000,3,9
G411,A143100,2000,6,0
G411,A143200,2000,3,0
G411,A143300,2000,3,6
G411,A143400,2000,0,210
G411,A143500,2000,6,0
G411,A143600,2000,0,0
G411,A143700,2000,3,240
G411,A144000,2000,0,0
G411,A144100,2000,0,0
G411,A144200,2000,0,0
G411,A144300,2000,0,0
G411,A144400,2000,3,0
G411,A144500,2000,3,0
G411,A144700,2000,0,0
G411,A145000,2000,3,110
G411,A145100,2000,0,0
G411,A145200,2000,3,3
G411,A145300,2000,3,6
G411,A145400,2000,6,220
G411,A145500,2000,0,0
G411,A145600,2000,3,0
G411,A145800,2000,3,3
G411,A146100,2000,0,0
G411,A146200,2000,6,0
G411,A146300,2000,3,3
G411,A146400,2000,3,3
G411,A146500,2000,0,0
G411,A146600,2000,3,0
G411,A146700,2000,6,60
G411,A146800,2000,6,50
G411,A146900,2000,3,3
G411,A147000,2000,0,0
G411,A147200,2000,3,140
G411,A147500,2000,0,0
G411,A147600,2000,0,3
G411,A147900,2000,0,0
G411,A148000,2000,0,0
G411,A148100,2000,0,6
G411,A148200,2000,3,3
G411,A148300,2000,3,3
G411,A148400,2000,3,0
G411,A148500,2000,0,0
G411,A148700,2000,6,75
G411,A148900,2000,3,85
G411,A149000,2000,0,3
G411,A149100,2000,0,0
G411,A149200,2000,0,0
G411,A149600,2000,0,0
G411,A149700,2000,3,0
G411,A149800,2000,3,190
G411,A149900,2000,3,0
G411,A150000,2000,0,6
G411,A150100,2000,12,65
G411,A150200,2000,6,95
G411,A150300,2000,6,0
G411,A150400,2000,0,0
G411,A150500,2000,0,6
G411,A150600,2000,0,0
G411,A150700,2000,3,0
G411,A150800,2000,0,0
G411,A151000,2000,0,0
G411,A151100,2000,3,0
G411,A151200,2000,3,3
G411,A151300,2000,6,370
G411,A151400,2000,3,0
G411,A151500,2000,3,0
G411,A151600,2000,3,0
G411,A151800,2000,0,70
G411,A151900,2000,0,0
G411,A152000,2000,0,0
G411,A152100,2000,3,3
G411,A152300,2000,0,9
G411,A152400,2000,3,180
G411,A152900,2000,0,0
G411,A153000,2000,3,3
G411,A153100,2000,0,0
G411,A153200,2000,3,0
G411,A153300,2000,3,3
G411,A153400,2000,3,0
G411,A153500,2000,3,0
G411,A153800,2000,0,130
G411,A154000,2000,3,0
G411,A154100,2000,0,0
G411,A154200,2000,3,0
G411,A154400,2000,9,65
G411,A154600,2000,3,300
G411,A154700,2000,0,0
G411,A154900,2000,3,210
G411,A155000,2000,3,3
G411,A155100,2000,3,3
G411,A155500,2000,6,390
G411,A155600,2000,3,3
G411,A155700,2000,3,0
G411,A155800,2000,6,0
G411,A155900,2000,3,6
G411,A156200,2000,0,0
G411,A156500,2000,3,3
G411,A156700,2000,0,0
G411,A157000,2000,0,0
G411,A157100,2000,3,6
G411,A157200,2000,6,65
G411,A157400,2000,3,6
G411,A157700,2000,3,6
G411,A157900,2000,3,3
G411,A158400,2000,3,0
G411,A158500,2000,0,0
G411,A158800,2000,3,6
G411,A159100,2000,3,0
G411,A159200,2000,3,3
G411,A159400,2000,0,0
G411,A159500,2000,3,0
G411,A159700,2000,3,120
G411,A159800,2000,0,0
G411,A159900,2000,3,0
G411,A160000,2000,6,0
G411,A160100,2000,9,280
G411,A160200,2000,0,3
G411,A160300,2000,3,0
G411,A160600,2000,3,6
G411,A160700,2000,0,0
G411,A160800,2000,0,0
G411,A160900,2000,0,0
G411,A161100,2000,3,0
G411,A161200,2000,0,0
G411,A161300,2000,3,0
G411,A161800,2000,3,0
G411,A161900,2000,0,3
G411,A162000,2000,0,6
G411,A162200,2000,0,130
G411,A162600,2000,3,0
G411,A162800,2000,0,0
G411,A162900,2000,0,3
G411,A163000,2000,0,0
G411,A163100,2000,3,3
G411,A163200,2000,6,200
G411,A163300,2000,3,0
G411,A163500,2000,3,3
G411,A163600,2000,0,3
G411,A163700,2000,0,0
G411,A163800,2000,0,0
G411,A163900,2000,0,0
G411,A164000,2000,3,0
G411,A164300,2000,0,240
G411,A164400,2000,0,3
G411,A164500,2000,0,130
G411,A164700,2000,3,9
G411,A165300,2000,0,45
G411,A165500,2000,3,3
G411,A165700,2000,3,0
G411,A165800,2000,0,0
G411,A165900,2000,0,3
G411,A166000,2000,6,190
G411,A166300,2000,3,6
G411,A166400,2000,0,0
G411,A166500,2000,0,0
G411,A166700,2000,6,15
G411,A166900,2000,0,9
G411,A167100,2000,3,35
G411,A167300,2000,0,9
G411,A167400,2000,3,12
G411,A167600,2000,3,0
G411,A167700,2000,3,180
G411,A167800,2000,0,0
G411,A168000,2000,0,0
G411,A168100,2000,3,20
G411,A168300,2000,0,0
G411,A168400,2000,3,0
G411,A168500,2000,6,55
G411,A168600,2000,0,0
G411,A168800,2000,0,3
G411,A168900,2000,0,9
G411,A169000,2000,3,3
G411,A169200,2000,6,110
G411,A169300,2000,0,0
G411,A169400,2000,0,0
G411,A169500,2000,3,6
G411,A169600,2000,6,120
G411,A170000,2000,0,12
G411,A170300,2000,0,3
G411,A171100,2000,3,6
G411,A171400,2000,0,3
G411,A171500,2000,3,45
G411,A171600,2000,6,40
G411,A171800,2000,3,0
G411,A171900,2000,0,0
G411,A172100,2000,6,55
G411,A172500,2000,0,0
G411,A173300,2000,0,0
G411,A173900,2000,0,12
G411,A174000,2000,6,170
G411,A174100,2000,6,50
G411,A174200,2000,3,0
G411,A174300,2000,3,3
G411,A174400,2000,3,3
G411,A174700,2000,0,3
G411,A174900,2000,3,50
G411,A175000,2000,3,85
G411,A175200,2000,3,9
G411,A175800,2000,0,3
G411,A176400,2000,3,0
G411,A176500,2000,0,3
G411,A176600,2000,3,0
G411,A176800,2000,0,0
G411,A177200,2000,6,130
G411,A177300,2000,3,160
G411,A177400,2000,3,0
G411,A177600,2000,3,0
G411,A177800,2000,0,3
G411,A177900,2000,6,0
G411,A178000,2000,3,0
G411,A178100,2000,6,140
G411,A178200,2000,3,65
G411,A178300,2000,0,0
G411,A178500,2000,0,0
G411,A178600,2000,0,0
G411,A178700,2000,3,0
G411,A178800,2000,3,0
G411,A178900,2000,3,0
G411,A179000,2000,3,410
G411,A179100,2000,0,3
G411,A179300,2000,3,0
G411,A179400,2000,6,460
G411,A179600,2000,0,0
G411,A179700,2000,3,0
G411,A179800,2000,0,3
G411,A179900,2000,0,0
G411,A180100,2000,3,0
G411,A180200,2000,0,0
G411,A180300,2000,6,0
G411,A180400,2000,0,0
G411,A180500,2000,3,3
G411,A180600,2000,0,0
G411,A180700,2000,3,0
G411,A180800,2000,3,3
G411,A181000,2000,3,85
G411,A181200,2000,0,85
G411,A181800,2000,0,0
G411,A181900,2000,0,12
G411,A182200,2000,0,0
G411,A182400,2000,0,6
G411,A182800,2000,6,6
G411,A183200,2000,3,170
G411,A183300,2000,0,0
G411,A183500,2000,3,6
G411,A183600,2000,3,0
G411,A183800,2000,0,0
G411,A184100,2000,3,150
G411,A184200,2000,0,0
G411,A184400,2000,0,3
G411,A184800,2000,3,9
G411,A185200,2000,0,6
G411,A185500,2000,6,18
G411,A185700,2000,3,0
G411,A185800,2000,3,3
G411,A186000,2000,6,80
G411,A186200,2000,0,0
G411,A186600,2000,6,6
G411,A186700,2000,6,200
G411,A186800,2000,0,15
G411,A187000,2000,0,9
G411,A187200,2000,0,0
G411,A187300,2000,3,130
G411,A187400,2000,6,25
G411,A187600,2000,3,6
G411,A187700,2000,3,21
G411,A188000,2000,3,6
G411,A188200,2000,0,3
G411,A188300,2000,0,0
G411,A188600,2000,3,270
G411,A188700,2000,3,3
G411,A188800,2000,3,12
G411,A188900,2000,0,9
G411,A189000,2000,3,15
G411,A189300,2000,3,9
G411,A189400,2000,3,3
G411,A189700,2000,6,70
G411,A190200,2000,0,9
G411,A190600,2000,3,50
G411,A190800,2000,0,0
G411,A191000,2000,0,9
G411,A191200,2000,3,9
G411,A191600,2000,3,3
G411,A191900,2000,3,0
G411,A192000,2000,3,9
G411,A192100,2000,6,120
G411,A192300,2000,0,6
G411,A192500,2000,0,3
G411,A192600,2000,0,0
G411,A192800,2000,6,3
G411,A192900,2000,3,3
G411,A193100,2000,0,0
G411,A193200,2000,3,12
G411,A193300,2000,0,0
G411,A193400,2000,3,250
G411,A193500,2000,0,0
G411,A193700,2000,3,85
G411,A193800,2000,0,200
G411,A193900,2000,3,6
G411,A194000,2000,3,3
G411,A194300,2000,3,9
G411,A194400,2000,3,120
G411,A194600,2000,0,0
G411,A194700,2000,3,65
G411,A194800,2000,6,120
G411,A195200,2000,3,18
G411,A195300,2000,0,0
G411,A195400,2000,0,0
G411,A195500,2000,3,120
G411,A195800,2000,6,90
G411,A195900,2000,3,3
G411,A196000,2000,3,3
G411,A196700,2000,3,9
G411,A197100,2000,0,110
G411,A197400,2000,6,18
G411,A198100,2000,3,3
G411,A198200,2000,0,15
G411,A198400,2000,3,9
G411,A198500,2000,0,6
G411,A198600,2000,0,9
G411,A198700,2000,3,3
G411,A198800,2000,3,0
G411,A199300,2000,0,0
G411,A199400,2000,3,0
G411,A199600,2000,0,0
G411,A199800,2000,0,0
G411,A200100,2000,3,180
G411,A200200,2000,0,170
G411,A200300,2000,3,9
G411,A200400,2000,0,0
G411,A200500,2000,0,3
G411,A200600,2000,0,0
G411,A200700,2000,0,0
G411,A200800,2000,0,0
G411,A201000,2000,3,3
G411,A201100,2000,3,3
G411,A201200,2000,0,170
G411,A201300,2000,0,0
G411,A201400,2000,3,3
G411,A201500,2000,3,6
G411,A201700,2000,0,3
G411,A201800,2000,3,0
G411,A202000,2000,3,3
G411,A202200,2000,6,65
G411,A202300,2000,0,12
G411,A202400,2000,3,9
G411,A202500,2000,0,9
G411,A202600,2000,0,3
G411,A202700,2000,3,85
G411,A202800,2000,6,55
G411,A202900,2000,0,170
G411,A203100,2000,0,0
G411,A203200,2000,0,21
G411,A203400,2000,0,9
G411,A203600,2000,0,15
G411,A203700,2000,3,15
G411,A203900,2000,6,85
G411,A204400,2000,6,110
G411,A204700,2000,3,0
G411,A204800,2000,3,3
G411,A204900,2000,3,25
G411,A205000,2000,3,15
G411,A205200,2000,3,9
G411,A205300,2000,0,0
G411,A205600,2000,0,9
G411,A205800,2000,3,3
G411,A205900,2000,0,3
G411,A206000,2000,6,18
G411,A206100,2000,3,3
G411,A206200,2000,3,6
G411,A206300,2000,3,6
G411,A206400,2000,3,3
G411,A206700,2000,3,15
G411,A206800,2000,0,380
G411,A206900,2000,0,3
G411,A207000,2000,6,45
G411,A207100,2000,0,0
G411,A207200,2000,0,0
G411,A207300,2000,3,3
G411,A207400,2000,3,0
G411,A207600,2000,3,6
G411,A207800,2000,6,100
G411,A207900,2000,0,3
G411,A208300,2000,3,0
G411,A208400,2000,3,6
G411,A208500,2000,0,0
G411,A208700,2000,0,0
G411,A208900,2000,0,0
G411,A209000,2000,0,6
G411,A209100,2000,0,0
G411,A209200,2000,6,50
G411,A209400,2000,0,9
G411,A209500,2000,0,3
G411,A209600,2000,3,9
G411,A209700,2000,3,230
G411,A209800,2000,0,0
G411,A209900,2000,6,9
G411,A210000,2000,3,0
G411,A210300,2000,3,3
G411,A210400,2000,0,3
G411,A210500,2000,3,340
G411,A210600,2000,3,6
G411,A210700,2000,3,3
G411,A210800,2000,3,3
G411,A210900,2000,6,6
G411,A211100,2000,0,12
G411,A211300,2000,0,6
G411,A211400,2000,0,6
G411,A211600,2000,6,70
G411,A212300,2000,0,3
G411,A212600,2000,0,3
G411,A212900,2000,0,0
G411,A213200,2000,0,3
G411,A213300,2000,3,0
G411,A213600,2000,0,190
G411,A213700,2000,3,220
G411,A213900,2000,3,15
G411,A214100,2000,3,50
G411,A214200,2000,3,3
G411,A214300,2000,3,270
G411,A214400,2000,3,12
G411,A214500,2000,6,90
G411,A214700,2000,0,6
G411,A215000,2000,3,12
G411,A215100,2000,0,3
G411,A215200,2000,6,3
G411,A215300,2000,3,12
G411,A215600,2000,3,3
G411,A215700,2000,3,50
G411,A215800,2000,6,110
G411,A216000,2000,0,6
G411,A216300,2000,6,3
G411,A216400,2000,3,12
G411,A216600,2000,6,12
G411,A216700,2000,0,0
G411,A216800,2000,3,9
G411,A216900,2000,6,3
G411,A217000,2000,6,630
G411,A217100,2000,3,3
G411,A217300,2000,0,0
G411,A217400,2000,0,15
G411,A217500,2000,0,12
G411,A217800,2000,0,3
G411,A217900,2000,3,90
G411,A218000,2000,0,0
G411,A218100,2000,3,45
G411,A218300,2000,0,12
G411,A218400,2000,6,12
G411,A218500,2000,3,55
G411,A218600,2000,0,3
G411,A218900,2000,0,0
G411,A219400,2000,0,0
G411,A219600,2000,6,45
G411,A219800,2000,0,3
G411,A220300,2000,6,150
G411,A220400,2000,3,15
G411,A220700,2000,6,35
G411,A220800,2000,3,15
G411,A220900,2000,3,6
G411,A221000,2000,0,25
G411,A221100,2000,0,12
G411,A221300,2000,3,9
G411,A221600,2000,0,6
G411,A221700,2000,3,21
G411,A221800,2000,3,0
G411,A221900,2000,6,120
G411,A222100,2000,3,15
G411,A222200,2000,6,15
G411,A222300,2000,0,0
G411,A222500,2000,3,6
G411,A222600,2000,3,120
G411,A222700,2000,3,3
G411,A222800,2000,6,0
G411,A223000,2000,6,12
G411,A223100,2000,3,30
G411,A223200,2000,3,9
G411,A223600,2000,0,0
G411,A223800,2000,0,6
G411,A224000,2000,3,6
G411,A224200,2000,3,15
G411,A224300,2000,0,0
G411,A224400,2000,0,3
G411,A224500,2000,0,6
G411,A224600,2000,3,0
G411,A224800,2000,0,0
G411,A224900,2000,3,0
G411,A225200,2000,6,50
G411,A225300,2000,3,3
G411,A225400,2000,6,9
G411,A225500,2000,3,18
G411,A225600,2000,3,0
G411,A225700,2000,6,500
G411,A225800,2000,3,15
G411,A225900,2000,0,0
G411,A226300,2000,0,3
G411,A226400,2000,0,0
G411,A226500,2000,0,65
G411,A226700,2000,6,110
G411,A226900,2000,0,0
G411,A227000,2000,3,12
G411,A227100,2000,0,0
G411,A227200,2000,0,3
G411,A227400,2000,3,6
G411,A227500,2000,0,0
G411,A227900,2000,3,12
G411,A228000,2000,0,0
G411,A228300,2000,3,0
G411,A228400,2000,6,210
G411,A228500,2000,0,3
G411,A228800,2000,0,6
G411,A229000,2000,0,0
G411,A229100,2000,0,0
G411,A229200,2000,3,0
G411,A229300,2000,0,21
G411,A229500,2000,0,6
G411,A229800,2000,6,3
G411,A229900,2000,0,15
G411,A230100,2000,3,3
G411,A230200,2000,3,0
G411,A230300,2000,6,9
G411,A230500,2000,0,180
G411,A230600,2000,9,700
G411,A230700,2000,0,0
G411,A230800,2000,0,0
G411,A231000,2000,0,0
G411,A231200,2000,3,40
G411,A231300,2000,0,9
G411,A231400,2000,0,0
G411,A231500,2000,0,0
G411,A231800,2000,3,3
G411,A231900,2000,0,3
G411,A232000,2000,3,3
G411,A232100,2000,0,3
G411,A232200,2000,0,6
G411,A232300,2000,3,0
G411,A232500,2000,0,3
G411,A233100,2000,3,6
G411,A233200,2000,3,0
G411,A233300,2000,6,140
G411,A233600,2000,3,75
G411,A233700,2000,3,9
G411,A233800,2000,0,30
G411,A234100,2000,0,6
G411,A234200,2000,0,6
G411,A234300,2000,6,25
G411,A234400,2000,3,3
G411,A234700,2000,0,3
G411,A234800,2000,0,0
G411,A234900,2000,3,0
G411,A235000,2000,0,0
G411,A235100,2000,0,0
G411,A235200,2000,6,370
G411,A235300,2000,3,0
G411,A235400,2000,0,12
G411,A235500,2000,3,3
G411,A235600,2000,3,6
G411,A235900,2000,3,6
G411,A236300,2000,0,0
G411,A236400,2000,3,0
G411,A236500,2000,3,100
G411,A236600,2000,0,0
G411,A236700,2000,0,0
G411,A236800,2000,3,6
G411,A237000,2000,3,3
G411,A237100,2000,0,0
G411,A237200,2000,0,0
G411,A237600,2000,3,110
G411,A237800,2000,0,390
G411,A238000,2000,3,9
G411,A238100,2000,3,9
G411,A238400,2000,0,0
G411,A238500,2000,0,3
G411,A238600,2000,0,3
G411,A238800,2000,3,0
G411,A239000,2000,0,0
G411,A239100,2000,0,0
G411,A239200,2000,3,3
G411,A239300,2000,3,3
G411,A239500,2000,3,0
G411,A239700,2000,0,0
G411,A239800,2000,3,110
G411,A239900,2000,3,310
G411,A240000,2000,0,0
G411,A240300,2000,3,0
G411,A240400,2000,3,60
G411,A240500,2000,3,0
G411,A240700,2000,0,0
G411,A240800,2000,3,6
G411,A241000,2000,6,0
G411,A241100,2000,0,0
G411,A241400,2000,3,0
G411,A241500,2000,3,0
G411,A241600,2000,0,0
G411,A241700,2000,3,0
G411,A241800,2000,6,50
G411,A241900,2000,3,0
G411,A242000,2000,6,0
G411,A242100,2000,0,0
G411,A242200,2000,0,3
G411,A242400,2000,0,0
G411,A242500,2000,0,0
G411,A242700,2000,0,0
G411,A242800,2000,3,0
G411,A242900,2000,0,0
G411,A243000,2000,3,360
G411,A243200,2000,3,3
G411,A243400,2000,0,0
G411,A243700,2000,0,360
G411,A244000,2000,3,3
G411,A244200,2000,0,0
G411,A244300,2000,6,530
G411,A244400,2000,6,3
G411,A244500,2000,0,75
G411,A244600,2000,6,3
G411,A244700,2000,6,0
G411,A244900,2000,0,0
G411,A245000,2000,6,3
G411,A245100,2000,6,3
G411,A245200,2000,3,0
G411,A245300,2000,3,0
G411,A245400,2000,3,45
G411,A245500,2000,6,0
G411,A245600,2000,3,0
G411,A245800,2000,3,0
G411,A246000,2000,3,0
G411,A246100,2000,3,0
G411,A246200,2000,0,0
G411,A246300,2000,0,0
G411,A246400,2000,3,6
G411,A246900,2000,0,3
G411,A247000,2000,3,0
G411,A247100,2000,3,160
G411,A247200,2000,3,12
G411,A247300,2000,3,0
G411,A247400,2000,0,0
G411,A247500,2000,0,0
G411,A247700,2000,0,0
G411,A247900,2000,0,130
G411,A248300,2000,0,0
G411,A248600,2000,0,0
G411,A248700,2000,0,0
G411,A248900,2000,0,300
G411,A249100,2000,0,95
G411,A249200,2000,0,0
G411,A249300,2000,0,0
G411,A249400,2000,6,0
G411,A249500,2000,6,3
G411,A249600,2000,3,0
G411,A249900,2000,3,150
G411,A250000,2000,3,60
G411,A250300,2000,0,0
G411,A250600,2000,0,0
G411,A250800,2000,0,0
G411,A250900,2000,3,440
G411,A251100,2000,0,9
G411,A251200,2000,3,12
G411,A251400,2000,0,0
G411,A251600,2000,6,25
G411,A251700,2000,3,3
G411,A251800,2000,0,430
G411,A251900,2000,3,0
G411,A252000,2000,6,0
G411,A252100,2000,0,0
G411,A252300,2000,0,0
G411,A252400,2000,3,0
G411,A252500,2000,3,0
G411,A252600,2000,0,0
G411,A252700,2000,0,0
G411,A252800,2000,3,0
G411,A252900,2000,6,6
G411,A253000,2000,3,3
G411,A253100,2000,3,0
G411,A253300,2000,0,0
G411,A253400,2000,0,0
G411,A253600,2000,3,110
G411,A253700,2000,9,370
G411,A253800,2000,3,60
G411,A254000,2000,3,0
G411,A254100,2000,0,0
G411,A254200,2000,0,0
G411,A254300,2000,6,0
G411,A254400,2000,6,0
G411,A254500,2000,0,0
G411,A254900,2000,3,70
G411,A255100,2000,0,3
G411,A255200,2000,0,0
G411,A255400,2000,0,3
G411,A255500,2000,3,3
G411,A255800,2000,3,0
G411,A255900,2000,9,370
G411,A256000,2000,3,3
G411,A256200,2000,3,9
G411,A256300,2000,3,0
G411,A256400,2000,0,0
G411,A256500,2000,3,9
G411,A256700,2000,0,0
G411,A256900,2000,6,120
G411,A257100,2000,3,0
G411,A257500,2000,6,15
G411,A257700,2000,3,15
G411,A257900,2000,0,20
G411,A300300,2000,0,0
G411,A300500,2000,3,60
G411,A300700,2000,0,0
G411,A301100,2000,6,65
G411,A301200,2000,3,9
G411,A301300,2000,3,120
G411,A301500,2000,0,6
G411,A301700,2000,0,3
G411,A301800,2000,0,9
G411,A302200,2000,3,6
G411,A302300,2000,0,15
G411,A302600,2000,3,6
G411,A302700,2000,3,9
G411,A302800,2000,6,340
G411,A303300,2000,3,6
G411,A304100,2000,6,9
G411,A304200,2000,3,3
G411,A304300,2000,3,15
G411,A304400,2000,0,0
G411,A304500,2000,0,0
G411,A304700,2000,6,450
G411,A304800,2000,0,12
G411,A304900,2000,3,21
G411,A305000,2000,3,6
G411,A305300,2000,3,15
G411,A305600,2000,0,3
G411,A305800,2000,0,0
G411,A305900,2000,6,150
G411,A306200,2000,3,6
G411,A306300,2000,0,9
G411,A306500,2000,3,3
G411,A306800,2000,6,70
G411,A307000,2000,3,6
G411,A307100,2000,3,18
G411,A307300,2000,3,0
G411,A307600,2000,3,100
G411,A307900,2000,6,260
G411,A308000,2000,3,6
G411,A308200,2000,3,6
G411,A308400,2000,3,80
G411,A308600,2000,0,0
G411,A308900,2000,6,35
G411,A309000,2000,0,3
G411,A309200,2000,3,55
G411,A309400,2000,3,65
G411,A309500,2000,3,0
G411,A309700,2000,0,3
G411,A309800,2000,0,12
G411,A310000,2000,6,3
G411,A310100,2000,3,3
G411,A310200,2000,0,0
G411,A310300,2000,3,160
G411,A310400,2000,3,6
G411,A310600,2000,0,0
G411,A310700,2000,3,0
G411,A311000,2000,0,0
G411,A311300,2000,0,9
G411,A311500,2000,3,110
G411,A311800,2000,0,0
G411,A311900,2000,0,3
G411,A312200,2000,6,6
G411,A312300,2000,0,9
G411,A312400,2000,0,6
G411,A312500,2000,0,9
G411,A312700,2000,0,0
G411,A312900,2000,3,6
G411,A313200,2000,6,12
G411,A314400,2000,3,240
G411,A314500,2000,3,6
G411,A314600,2000,3,80
G411,A314700,2000,3,6
G411,A315300,2000,0,0
G411,A315600,2000,0,0
G411,A315700,2000,0,0
G411,A316100,2000,0,55
G411,A316500,2000,0,0
